id,track_id,tag
1445,TRNHJPM128F4270B08,['soul']
1450,TRIBADB12903CE7FA7,"['outrageous', 'elaborate', 'witty', 'maverick', 'uncompromising', 'pop rock', 'introspection', 'ambitious', 'dramatic', 'glam rock', '70s', 'campy', 'indulgent', 'playful', 'rock', 'the creative side', 'theatrical']"
1453,TRBNPPF128F92F982B,['rock']
1454,TRIHUWK128F146962B,"['pop rock', 'dance pop', 'electronic', 'detroit techno', 'sensual', 'techno', 'house', 'celebratory', 'club dance', 'stylish']"
1455,TRKRGWX128F4254C03,"['energetic', 'rap', 'dancehall', 'reggae', 'confident', 'hip hop', 'freewheeling', 'brash', 'pop rap', 'boisterous', 'playful', 'partying', 'guys night out']"
1459,TRQHQPA128F424294A,"['alternative indie rock', 'pop rock', 'alternative pop rock', 'rock']"
1462,TRXOMLL128F92E0864,['chillout']
1464,TRFPTNZ128F145F991,"['metal', 'rock']"
1467,TRENYNI12903CE75AD,['indie pop']
1472,TRKUIWH128F4267371,"['female vocalist', 'rock']"
1474,TRCGHSK128F42AE74E,"['energetic', 'guitar virtuoso', 'pop rock', 'intense', 'passionate', 'contemporary pop rock', 'ambitious', 'instrumental', 'dramatic', 'guitar', 'complex', 'summery', 'rock', 'dreamy', 'fiery', 'instrumental rock']"
1475,TRSLFAU128F4246519,"['sophisticated', 'day driving', 'refined', 'bright', 'passionate', 'smooth jazz', 'delicate', 'slick', 'gentle', 'jazz', 'jazz instrument', 'relaxation', 'saxophone jazz', 'soothing', 'comfort', 'smooth', 'reflective', 'playful']"
1477,TRLTUON128F428A4A4,"['sophisticated', 'elaborate', 'detached', 'pop rock', 'intense', 'jazz', 'ambitious', 'instrumental', 'dramatic', 'progressive metal', 'fusion', 'prog rock', 'literate', 'difficult', 'complex', 'reflective', 'the creative side', 'cerebral']"
1479,TRMCRIS128F427A578,['rock']
1482,TRCTEVM128F145E19B,"['aggressive', 'confrontational', 'energetic', 'alternative indie rock', 'self conscious', 'searching', 'pop rock', 'yearning', 'punk revival', 'earnest', 'reflection', 'punk', 'melancholy', 'punk pop', 'brash', 'alternative', 'brooding', 'fun', 'dramatic', 'rousing', 'hanging out', 'breakup', 'summer', 'heartache', 'reflective', 'spring', 'playful', 'summery', 'rock', 'fiery', 'bittersweet']"
1483,TRIAILA128F9310B4F,"['classic rock', '70s', 'rock']"
1484,TRSEPYJ128F92F726B,"['solitude', 'day driving', 'relaxed', 'electronic', 'laid back mellow', 'trippy', 'light', 'hypnotic', 'electronica', 'relaxation', 'warm', 'comfort', 'cerebral']"
1486,TRSDZWA128F92F1635,"['70s', 'rock', 'hard rock']"
1488,TRQKQDN128F4234EA9,"['strong', 'lively', 'latin', 'pop', 'rock en espaol', 'spanish rock']"
1490,TRJNWGH12903CE30D1,"['international', 'alternative indie rock', 'pop rock', 'passionate', 'electronic', 'laid back mellow', 'experimental rock', 'world fusion', 'indian subcontinent traditions', 'jazz', 'earthy', 'sensual', 'relaxation', 'dark ambient', 'reverent', 'ambient', 'late night', 'plaintive', 'organic']"
1495,TRZLYOT128F429B7E9,['house']
1499,TRCTNXX128F92F8270,"['pop rock', 'alternative', 'pop', 'rock', 'sad']"
1501,TRIUZCW128F42782F3,"['pop rock', 'soft rock', 'contemporary pop rock', '80s', 'synthpop', 'punk new wave', 'new wave']"
1503,TRAONTT128F92FB166,"['electronic', 'progressive trance', 'trance']"
1505,TRGHVXZ128F4274892,"['sophisticated', 'adult contemporary rnb', 'lush', 'calm peaceful', 'soul', 'passionate', 'soft quiet', 'sweet', 'laid back mellow', 'in love', 'romantic', 'gentle', 'affirmation', 'sensual', 'romantic evening', 'warm', 'rnb', 'soothing', 'heartache', 'smooth', 'slow dance', 'new love', 'intimate', 'elegant', 'sexy']"
1506,TRTPHOW128F42690BF,"['international', 'french pop', 'pop rock', 'vocal', 'romantic', 'gentle', 'sensual', 'latin', 'vocal pop', 'pop', 'adult contemporary', 'intimate', 'elegant', 'latin pop']"
1510,TRTEEIT128F147C8C5,"['sophisticated', 'ironic', 'witty', 'pop rock', 'acerbic', 'contemporary pop rock', '70s']"
1516,TRCJRMZ128F1493047,"['international', 'calm peaceful', 'pop rock', 'laid back mellow', 'celtic', 'celtic fusion', 'ethereal', 'reflective', 'folk']"
1518,TRZSXVD128F1477AF4,"['electronic', 'electronica', 'trip hop']"
1519,TRKEICN12903CE499C,"['aggressive', 'energetic', 'alternative indie rock', 'searching', 'pop rock', 'intense', 'grunge', 'passionate', 'earnest', 'introspection', 'cathartic', 'melancholy', 'brooding', 'rousing', 'hanging out', 'alternative pop rock', 'post grunge', 'heartache', 'angst ridden', 'reflective', 'plaintive', 'rock', 'volatile', 'bittersweet']"
1520,TRKEICN12903CE499C,"['aggressive', 'energetic', 'alternative indie rock', 'searching', 'pop rock', 'intense', 'grunge', 'passionate', 'earnest', 'introspection', 'cathartic', 'melancholy', 'brooding', 'rousing', 'hanging out', 'alternative pop rock', 'post grunge', 'heartache', 'angst ridden', 'reflective', 'plaintive', 'rock', 'volatile', 'bittersweet']"
1526,TRHEYWQ128F14A0760,['blues']
1531,TRWRXPP12903CE7DBC,"['electronic', 'trance']"
1532,TRNMGJR128F4284494,"['adult alternative pop rock', 'alternative indie rock', 'sentimental', 'pop rock', 'yearning', 'pop', 'euro rock']"
1534,TRIEFVH12903CD0658,"['soul', 'female vocalists', 'rnb']"
1538,TRNCBFL128F92EDF78,"['aggressive', 'confrontational', 'outrageous', 'maverick', 'alternative metal', 'pop rock', 'menacing', 'harsh', 'thuggish', 'cathartic', 'hostile', 'rebellious', 'hanging out', 'heavy metal', 'metal', 'late night', 'provocative', 'nocturnal', 'malevolent', 'volatile', 'fiery', 'fierce', 'hard rock']"
1541,TRNQLLR128F92D95BC,"['vocal', 'vocal jazz', 'jazz', 'standards', 'traditional pop', 'contemporary jazz']"
1545,TRRLOLW128F92CEE1D,"['pop idol', 'pop rock', 'dance pop', 'pop', 'euro pop', 'teen pop', 'sexy']"
1549,TROSXRT128F4274E86,"['80s', 'synthpop', 'new wave']"
1552,TRNHHUR128F931DFEF,"['sentimental', 'soul', 'pop rock', 'earnest', 'romantic', 'jazz', 'sensual', 'romantic evening', 'relaxation', 'adult contemporary', 'late night', 'elegant', 'playful', 'crossover jazz']"
1554,TRNHCJZ128F934580C,"['indie', 'alternative', 'rock']"
1558,TREIMZO128F92CFDBE,"['alternative indie rock', 'pop rock', 'alternative pop rock', 'rock']"
1561,TRANQWA12903CEDF32,"['electronic', 'progressive trance', 'chillout', 'trance', 'dance']"
1563,TRRHIQG12903CB613C,['hip hop']
1566,TRISIYE128F92EB84C,"['soul', 'female vocalists', 'pop', 'dance']"
1570,TRYWCDW128F14A376D,['electronic']
1576,TRRWFJX128F148D754,"['sentimental', 'calm peaceful', 'norwegian', 'beautiful', 'vocal jazz', 'jazz', 'nostalgic', 'sensual', 'relaxing', 'contemporary jazz', 'striding', 'mellow', 'dreamy']"
1579,TRHGINO128E078A890,"['pop rock', 'reggae', 'dance pop', 'hip hop', 'reggae pop', 'strong', 'swinging', 'alternative rap', 'positive', 'explosive']"
1581,TRBSSOZ128E0785805,"['classic rock', 'indie', 'indie rock', 'rock']"
1582,TRWNOGI128F92E4FC3,"['adult alternative pop rock', 'alternative indie rock', 'indie', 'alternative pop rock', 'country', 'rock']"
1583,TRLCDKP128F427DFD0,"['aggressive', 'pop rock', 'intense', 'hardcore punk', 'hostile', 'rousing', 'hardcore', 'punk new wave']"
1584,TRMTLUE128F4295438,"['exuberant', 'pop rock', 'confident', 'dance pop', 'electronic', 'earnest', 'female vocalists', 'romantic', 'contemporary pop rock', 'fun', 'pop', 'rousing', '80s', 'adult contemporary', 'playful', 'club dance', 'cheerful', 'girls night out', 'carefree', 'theatrical']"
1586,TRPQAEY128F14759F3,"['latin', 'rock en espaol', 'rock', 'spanish', 'spanish rock']"
1587,TRUEKEQ128F9317928,"['electronic', 'trance']"
1593,TRYWKOL128F9337722,"['bitter', 'aggressive', 'confrontational', 'empowering', 'revolutionary', 'alternative indie rock', 'uncompromising', 'punk rock', 'pop rock', 'punk revival', 'urgent', 'harsh', 'outraged', 'freedom', 'cathartic', 'punk', 'brash', 'hostile', 'rebellious', 'rousing', 'street smart', 'tense anxious', 'fiery', 'punk new wave', 'angry', 'coolncocky']"
1596,TRJKDIP128F426973D,"['poignant', 'amiable good natured', 'small gathering', 'americana', 'earnest', 'sunday afternoon', 'earthy', 'traditional country', 'hanging out', 'guitar', 'complex', 'instrumental country', 'country']"
1600,TRCIVJO128F429CBDE,"['adult alternative pop rock', 'empowering', 'alternative indie rock', 'sentimental', 'solitude', 'searching', 'pop rock', 'yearning', 'intense', 'passionate', 'confident', 'gutsy', 'relaxed', 'in love', 'earnest', 'regret', 'reflection', 'urgent', 'slick', 'romantic', 'introspection', 'cathartic', 'melancholy', 'wistful', 'optimistic', 'dramatic', 'rousing', 'uplifting', 'post grunge', 'heartache', 'angst ridden', 'feeling blue', 'reflective', 'alternative rock', 'plaintive', 'rock', 'bittersweet']"
1602,TRVCXHC128F4234840,"['adult alternative pop rock', 'alternative indie rock', 'refined', 'exuberant', 'punk rock', 'bright', 'pop rock', 'sweet', 'irreverent', 'swaggering', 'slick', 'light', 'brash', 'alternative', 'lively', 'wry', 'warm', 'dramatic', 'rousing', 'post grunge', 'smooth', 'playful', 'rock', 'carefree']"
1607,TRTGKLZ128F42AE645,"['aggressive', 'energetic', 'international', 'alternative indie rock', 'exciting', 'pop rock', 'rollicking', 'confident', 'earnest', 'urgent', 'cathartic', 'brash', 'latin', 'rousing', 'alternative pop rock', 'raucous', 'rock en espaol', 'tense anxious', 'spanish', 'western european traditions', 'rambunctious', 'guys night out']"
1613,TRQSGIA128F92E1675,"['sophisticated', 'pop rock', 'passionate', '90s', 'cathartic', 'post grunge', 'reflective', 'stylish', 'bittersweet', 'theatrical']"
1618,TRUKVDH128F9309692,"['energetic', 'exuberant', 'pop rock', 'amiable good natured', 'confident', 'dance pop', 'sweet', 'happy', 'brash', 'contemporary pop rock', 'silly', 'fun', 'pop', 'adult contemporary', 'sugary', 'boisterous', 'celebratory', 'playful', 'stylish', 'provocative', 'teen pop', 'gleeful', 'cheerful', 'girls night out', 'sexy', 'effervescent']"
1619,TRACNER128F9339411,"['pop rock', 'hardcore punk', 'punk', 'punk new wave']"
1624,TRWJGWX128F14A6786,"['electronic', 'electro']"
1625,TRHYBRM128F92F6E3A,"['pop rock', 'happy', 'indie', 'indie pop', 'pop']"
1632,TRRUFRM128F424134A,"['soul', 'pop rock', 'urban', 'female vocalists', 'rnb', '80s']"
1633,TRUGVRE128F424C9BB,"['rap', 'electronic', 'club dance', 'electro']"
1634,TRMUEIV128F92FDEA9,"['female vocalists', 'indie', 'alternative', 'pop', 'acoustic']"
1635,TRNOCPQ128F148FDB0,"['adult alternative pop rock', 'energetic', 'empowering', 'alternative indie rock', 'road trip', 'poignant', 'bright', 'pop rock', 'yearning', 'passionate', 'confident', 'gutsy', 'sweet', 'earnest', 'romantic', 'brassy', 'fun', 'pop', 'rousing', 'hanging out', 'uplifting', 'boisterous', 'reflective', 'celebratory', 'gritty', 'stylish']"
1638,TROYOYU128F428A2A1,"['international', 'calm peaceful', 'laid back mellow', 'gentle', 'melancholy', 'wistful', 'celtic', 'celtic fusion', 'soothing', 'literate', 'contemporary celtic', 'new age', 'intimate', 'reflective', 'folk', 'restrained', 'ethnic fusion']"
1639,TRNUTJR128F148B35D,"['80s', 'rock']"
1641,TRUXKWG128F4268E0E,"['polish', 'female vocalists', 'acoustic']"
1642,TRXHCLD128F423837A,"['progressive rock', 'weary', 'alternative indie rock', 'solitude', 'alternative metal', 'pop rock', 'intense', 'menacing', 'harsh', 'slick', 'introspection', 'cathartic', 'alternative', 'ominous', 'brooding', 'dramatic', 'heavy metal', 'alternative pop rock', 'angst ridden', 'gloomy', 'alternative rock', 'tense anxious', 'rock', 'eerie', 'bleak']"
1646,TRKCDTZ128F931EDBA,"['sophisticated', 'contemporary rnb', 'soul', 'pop rock', 'passionate', 'urban', 'in love', 'male vocalists', 'gentle', 'sensual', 'romantic evening', 'rnb', 'quiet storm', 'soothing', 'old school', 'intimate', 'seduction']"
1648,TRMUAKU128F148A18E,"['energetic', 'alternative indie rock', 'bright', 'pop rock', 'sweet', 'reflection', 'female vocalists', 'introspection', 'light', 'indie', 'alternative', 'lively', 'canadian', 'indie pop', 'indie rock', 'rousing', 'hanging out', 'tgif', 'playful', 'cheerful', 'girls night out', 'rambunctious', 'bittersweet']"
1653,TRGEYWZ128F92E8807,"['indie', '00s', 'rock']"
1657,TRCMJLX128F92F8F3B,"['alternative indie rock', 'ironic', 'detached', 'cold', 'pop rock', 'intense', 'irreverent', 'trippy', 'cynical sarcastic', 'introspection', 'whimsical', 'quirky', 'hypnotic', 'atmospheric', 'acerbic', 'indie', 'brooding', 'ambitious', 'dramatic', 'indie rock', 'hanging out', 'late night', 'playful', 'nocturnal', 'tense anxious', 'volatile', 'eerie', 'the creative side', 'new wave post punk revival', 'mischievous', 'paranoid', 'sparse', 'coolncocky', 'theatrical']"
1663,TRAJOIH128F14B08F7,"['progressive rock', 'classic rock', 'art rock', 'pop rock', 'power pop', 'album rock', 'quirky', 'contemporary pop rock', 'funny', 'rousing', 'prog rock', 'complex', 'feel good', 'rock', 'crazy', 'theatrical']"
1666,TRNRDHO128F428CD81,"['sentimental', 'soul', 'pop rock', 'urban', 'dance pop', '90s', 'strong', 'rnb', 'teen pop']"
1667,TRLNIJY128F42BCCD2,"['energetic', 'soul', 'exuberant', 'pop idol', 'pop rock', 'amiable good natured', 'earnest', 'happy', 'blue eyed soul', 'soft rock', 'american', 'contemporary pop rock', 'relaxation', 'warm', 'rousing', 'hanging out', 'joyous', 'rnb', '00s', 'tgif', 'celebratory', 'playful', 'southern soul', 'partying', 'rock', 'rambunctious', 'carefree']"
1668,TRBUISB128F42610BA,"['contemporary christian', 'ccm', 'religious', 'gospel', 'christian']"
1672,TRMQASO128F935903B,"['reggae', 'sweet', 'lovers rock']"
1673,TRXEUVB128F14A310E,"['pop rock', 'hair metal', 'heavy metal', 'hard rock']"
1674,TRRHLNT128F426DEAC,"['screamo', 'metalcore', 'christian metal', 'post hardcore', 'metal', 'hardcore', 'christian']"
1675,TRNYTSZ128F14649AB,"['energetic', 'rap', 'poignant', 'confident', 'laid back mellow', 'hip hop', 'freewheeling', 'rousing', 'hanging out', 'boisterous', 'reflective', 'underground rap', 'alternative rap', 'guys night out']"
1676,TRCWQYL12903CA8065,"['latin', 'salsa']"
1681,TRSVAOT128F4230C9F,['rnb']
1684,TRNCEEI128E0781A5F,['80s']
1685,TRQCVXU128F9354BB2,"['adult alternative pop rock', 'sophisticated', 'alternative indie rock', 'ironic', 'refined', 'searching', 'pop rock', 'yearning', 'earnest', 'reflection', 'female vocalists', 'introspection', 'whimsical', 'quirky', 'atmospheric', 'melancholy', 'ambitious', 'fun', 'warm', 'rousing', 'alternative country rock', 'alternative pop rock', 'tender', 'heartache', 'literate', 'complex', 'intimate', 'feeling blue', 'elegant', 'folk', 'country', 'dreamy', 'sexy', 'bittersweet']"
1688,TRHGPEU128F92D6D4E,"['beautiful', 'country']"
1692,TRZXPQF128F14A0242,"['electronic', '80s', 'germany', '00s', 'trance', 'dance', 'hard dance', 'party']"
1693,TRXQBEA128F423EDA7,"['energetic', 'international', 'exuberant', 'intense', 'electronic', 'sexual', 'worldbeat', 'electronica', 'fusion', 'world', 'late night', 'club dance', 'nocturnal']"
1696,TRIHLOV128F4231CB9,"['alternative indie rock', 'witty', 'pop rock', 'amiable good natured', 'confident', 'precious', 'electronic', 'alternative dance', 'quirky', 'humorous', 'sensual', 'silly', 'fun', 'wry', 'indie rock', 'hanging out', 'joyous', 'alternative pop rock', 'literate', 'tgif', 'playful', 'stylish', 'trip hop', 'cheerful', 'carefree']"
1698,TRJSHCR128F9301283,"['solitude', 'intense', 'electronic', 'trippy', 'introspection', 'whimsical', 'experimental techno', 'techno', 'ominous', 'electronica', 'wintry', 'jungle drumbass', 'ethereal', 'ambient techno', 'ambient', 'experimental', 'late night', 'playful', 'clinical', 'scary music', 'fiery', 'the creative side', 'cerebral']"
1700,TRXXAJR128F4298396,"['pop rock', 'urban', 'lively', 'rnb', 'adult contemporary', 'swinging', 'singer songwriter', 'rock', 'explosive']"
1703,TRLNXSS128F4293E14,"['aggressive', 'energetic', 'industrial metal', 'politics society', 'alternative metal', 'rowdy', 'pop rock', 'rollicking', 'swaggering', 'reckless', 'cathartic', 'atmospheric', 'brash', 'manic', 'heavy metal', 'metal', 'scary music', 'tense anxious', 'volatile', 'fiery']"
1710,TRRSEMQ128F92D4F3E,"['energetic', 'sophisticated', 'empowering', 'contemporary rnb', 'soul', 'bright', 'passionate', 'urban', 'confident', 'sweet', 'freedom', 'cathartic', 'fun', 'dramatic', 'rnb', 'summer', 'comfort', 'heartache', 'celebratory', 'playful', 'partying', 'stylish', 'summery', 'mischievous', 'bittersweet']"
1714,TRJZUXF128F4292AFE,['beautiful']
1715,TRMQSBF128F93258E1,['punk']
1716,TRJNXHS12903CEC086,"['indie', 'folk']"
1718,TRGSJSR128F9329D93,"['pop rock', 'electronic', 'dance', 'club dance']"
1726,TRUVQQD12903CAA9CE,['rock']
1728,TROZAEJ128F42644CC,"['bitter', 'aggressive', 'confrontational', 'alternative indie rock', 'self conscious', 'alternative metal', 'pop rock', 'intense', 'visceral', 'cathartic', 'heavy metal', 'alternative pop rock', 'exercise workout', 'angst ridden', 'post hardcore', 'victory', 'metal', 'street smart', 'raucous', 'tense anxious', 'rock', 'volatile', 'fiery', 'angry', 'fierce', 'bleak', 'paranoid', 'theatrical', 'guys night out']"
1731,TRGWKEL128F9302844,"['electronic', 'electro']"
1732,TRCWBXU12903CF5EFB,"['pop rock', 'scandinavian metal', 'heavy metal', 'death metal', 'metal']"
1737,TRENNZC128F9336235,"['international', 'latin', 'rock']"
1738,TRIXOAI128F9351C70,"['sentimental', 'holiday', 'bright', 'amiable good natured', 'precious', 'close harmony', 'happy', 'female vocalists', 'contemporary country', 'earthy', 'pop', '00s', 'holidays', 'christmas', 'indulgent', 'partying', 'country', 'rock']"
1740,TRKSYEW12903CDA91C,['dance']
1742,TRORQVB128F4272378,"['progressive rock', 'classic rock', 'pop rock', 'rollicking', 'album rock', 'trippy', 'rocknroll', 'dramatic', 'rousing', 'british', 'boogie rock', 'prog rock', '70s', 'rock', 'hard rock', 'theatrical']"
1743,TROKGYT128F428AF90,['blues']
1744,TRUQPAK128F428EE92,"['pop rock', 'yearning', 'easy listening', 'contemporary pop rock', 'agreeable', 'pop', 'adult contemporary']"
1754,TRXOVEO12903D080DC,['blues']
1755,TRNRPHY128F4249CFA,['country']
1757,TRNTJEB12903CC0CAB,"['pop rock', 'beautiful', 'dance', 'catchy', 'rock']"
1759,TRDTMWG128F426B1DC,"['90s', 'pop']"
1760,TRSRSJS128F4234ED6,"['pop rock', 'indie', 'alternative', 'latin', 'pop', 'spanish']"
1764,TRRSLDT128F14ADBBC,"['energetic', 'spiritual', 'contemporary christian', 'rollicking', 'confident', 'slick', 'ccm', 'freewheeling', 'lively', 'fun', 'rousing', 'hanging out', 'alternative ccm', 'religious', 'christian rock', 'summer', 'post grunge', 'gospel', 'smooth', 'alternative rock', 'celebratory', 'partying', 'christian', 'rock', 'carefree']"
1765,TRDIQNE128F428A08F,"['weary', 'sentimental', 'refined', 'maverick', 'yearning', 'passionate', 'reserved', 'relaxed', 'laid back mellow', 'earnest', 'reflection', 'romantic', 'gentle', 'contemporary country', 'melancholy', 'reminiscing', 'sensual', 'relaxation', 'warm', 'dramatic', 'soothing', 'rainy day', 'smooth', 'intimate', 'reflective', 'country', 'country pop', 'bittersweet']"
1768,TRJBJZS12903CDF0D1,"['bitter', 'aggressive', 'confrontational', 'halloween', 'pop rock', 'scandinavian metal', 'menacing', 'harsh', 'reckless', 'visceral', 'ominous', 'brooding', 'hostile', 'heavy metal', 'death metal', 'angst ridden', 'gloomy', 'nihilistic', 'scary music', 'malevolent', 'volatile', 'eerie', 'fiery', 'angry', 'bleak']"
1769,TRICPYW128F427D600,"['alternative indie rock', 'contemporary christian', 'pop rock', 'male vocalists', 'christian punk', 'melancholy', 'worship', 'religious', 'christian rock', 'gospel', 'emo', 'christian']"
1771,TRPIPMI128F421E19D,"['alternative indie rock', 'detached', 'pop rock', 'electronic', 'trippy', 'reflection', 'indie electronic', 'experimental techno', 'quirky', 'melancholy', 'somber', 'techno', 'brooding', 'wintry', 'winter', 'rainy day', 'complex', 'late night', 'reflective', 'restrained', 'nocturnal', 'cerebral', 'bleak']"
1773,TRWGAJV128F9325D14,"['indie folk', 'alternative indie rock', 'sentimental', 'poignant', 'searching', 'pop rock', 'yearning', 'reserved', 'springlike', 'laid back mellow', 'sweet dreams', 'earnest', 'gentle', 'american', 'melancholy', 'earthy', 'the great outdoors', 'wistful', 'warm', 'alternative pop rock', 'summer', 'gorgeous', 'literate', 'alternative singer songwriter', 'rustic', 'intimate', 'reflective', 'elegant', 'folk', 'spring', 'plaintive', 'gritty', 'sad', 'dreamy', 'organic', 'bittersweet']"
1774,TRVGTXE128F4242292,"['pop rock', 'heavy metal', 'death metal', 'technical death metal']"
1775,TRDVAXK12903CBB6F3,"['energetic', 'exuberant', 'bright', 'passionate', 'soft quiet', 'urban', 'confident', 'relaxed', 'sweet', 'laid back mellow', 'swaggering', 'hip hop', 'earnest', 'romantic', 'gentle', 'light', 'brash', 'lively', 'warm', 'dramatic', 'hanging out', 'rnb', 'soothing', 'heartache', 'celebratory', 'dance', 'playful', 'stylish']"
1777,TRGBSUZ128F4296EFF,"['beautiful', 'ambient', 'post rock']"
1778,TRYAQUG128F92F0749,['soul']
1781,TRWCMRM128F14ABD39,"['pop rock', 'kraut rock', '70s', '60s', 'hard rock']"
1784,TRLWPSH128F9325BDA,"['confrontational', 'revolutionary', 'alternative indie rock', 'elaborate', 'self conscious', 'pop rock', 'intense', 'experimental rock', 'sexual', 'reflection', 'urgent', 'loss grief', 'introspection', 'cathartic', 'indie', 'brooding', 'ambitious', 'dramatic', 'indie rock', 'breakup', 'heartache', 'angst ridden', 'literate', 'complex', 'indulgent', 'provocative', 'tense anxious', 'jealousy', 'volatile', 'spooky', 'the creative side', 'theatrical']"
1785,TRAREYA128F932AD75,['soul']
1786,TRVPXHK128F14652D3,"['confrontational', 'alternative indie rock', 'exuberant', 'rowdy', 'bright', 'pop rock', 'irreverent', 'earnest', 'cynical sarcastic', 'pop punk', 'punk', 'punk pop', 'brash', 'lively', 'melodic', 'trashy', 'street smart', 'raucous', 'hardcore', 'volatile']"
1792,TROLYUC128F4238444,"['alternative indie rock', 'psychedelic garage', 'calm peaceful', 'poignant', 'pop rock', 'laid back mellow', 'earnest', 'gentle', 'hypnotic', 'folk rock', 'literate', 'autumnal', 'intimate', 'reflective', 'dream pop', 'rock', 'bittersweet']"
1800,TRVUDDC128F93389DA,['rock']
1801,TRZPIZP128E078788F,"['soul', 'pop rock', 'blue eyed soul', 'soft rock', 'contemporary pop rock', 'flowing', 'rnb', 'adult contemporary']"
1802,TRRTMIX128F14A0C30,"['electronic', 'ambient']"
1805,TRSSZGB128F428B840,"['alternative indie rock', 'detached', 'witty', 'pop rock', 'experimental rock', 'pop', 'avant garde', 'literate', 'ambient', 'cerebral', 'space']"
1806,TRIIFLD128E0784ABE,"['blues', 'pop', '00s', 'folk', 'christian']"
1807,TRZSXVB128F92F7B57,"['pop rock', 'female vocalists', 'indie', 'chill']"
1808,TRKAPGD128F930EF01,"['empowering', 'spiritual', 'sentimental', 'contemporary christian', 'refined', 'bright', 'pop rock', 'passionate', 'amiable good natured', 'reserved', 'earnest', 'innocent', 'gentle', 'light', 'affirmation', 'ccm', 'earthy', 'pop', 'warm', 'adult contemporary', 'religious', 'soothing', 'comfort', 'gospel', 'reverent', 'smooth', 'intimate', 'reflective', 'christian', 'organic', 'contemporary gospel', 'theatrical']"
1809,TRTVTVN128EF348D83,"['classic rock', '60s']"
1813,TREOJSA12903D0EF48,"['classic rock', 'pop rock', 'rocknroll', 'traditional country', 'rockabilly', '70s', '60s', 'country']"
1814,TRVSLNR128EF34DC8F,['soul']
1823,TRWUICS128F423CEFE,"['sentimental', 'pop rock', 'nostalgic', 'strong', 'pop', 'optimistic', 'dreamy', 'explosive']"
1828,TROHJMU128F1496A3F,"['psychedelic garage', 'pop rock', 'british folk rock', 'folk rock', 'folk', 'british folk']"
1831,TRZRVUA128F148B380,"['soul', 'funk', 'jazz funk', 'classic soul']"
1847,TRQMRHU128F14AE34C,"['aggressive', 'confrontational', 'outrageous', 'revolutionary', 'alternative metal', 'pop rock', 'harsh', 'visceral', 'brash', 'indie', 'hostile', 'heavy metal', 'hardcore', 'tense anxious', 'jealousy', 'malevolent', 'volatile']"
1856,TRQOVXM12903CBA38A,['jazz']
1865,TRGHCCV128F92C3211,"['pop rock', 'alternative', 'lively', 'post grunge', 'rock', 'explosive']"
1874,TRVYUUB128F145E18B,"['aggressive', 'confrontational', 'energetic', 'revolutionary', 'rap', 'pop rock', 'passionate', 'menacing', 'swaggering', 'hip hop', 'visceral', 'brash', 'hardcore rap', 'rebellious', 'rousing', 'french', 'boisterous', 'tgif', 'street smart', 'raucous', 'partying', 'provocative', 'western european traditions', 'fiery', 'angry', 'guys night out']"
1876,TRAYMJY128F428ED4F,"['confrontational', 'alternative indie rock', 'bravado', 'pop rock', 'rollicking', 'irreverent', 'punk revival', 'earnest', 'anguished distraught', 'cynical sarcastic', 'cathartic', 'punk', 'lively', 'wry', 'pop', 'snide', 'hedonistic', 'gritty', 'rock', 'volatile', 'angry', 'fierce']"
1885,TRDLPRM128F92E2A70,"['energetic', 'alternative indie rock', 'ironic', 'exuberant', 'pop rock', 'amiable good natured', 'confident', 'irreverent', 'happy', 'whimsical', 'quirky', 'contemporary pop rock', 'brassy', 'lively', 'silly', 'fun', 'hanging out', 'joyous', 'alternative pop rock', 'tgif', 'campy', 'celebratory', 'playful', 'partying', 'dance rock', 'rock', 'gleeful', 'cheerful', 'girls night out', 'new wave']"
1888,TRWBOIE128EF355B9B,"['soul', 'jazz']"
1894,TRRBFQW128F1494B13,"['nashville sound countrypolitan', 'weary', 'sentimental', 'refined', 'pop rock', 'yearning', 'lovely', 'amiable good natured', 'reserved', 'earnest', 'reflection', 'delicate', 'innocent', 'early pop rock', 'gentle', 'whimsical', 'light', 'classic country', 'warm', 'hanging out', 'soothing', 'smooth', 'intimate', 'feeling blue', 'reflective', 'plaintive', 'country', 'country pop', 'bittersweet']"
1895,TRWCECU128F930B41E,"['weary', 'alternative indie rock', 'poignant', 'long walk', 'pop rock', 'earnest', 'reflection', 'female vocalists', 'melancholy', 'earthy', 'sensual', 'wistful', 'pop', 'swedish pop rock', 'soothing', 'rainy day', 'literate', 'alternative singer songwriter', 'autumnal', 'intimate', 'reflective', 'folk', 'sad', 'autumn', 'bittersweet', 'acoustic']"
1896,TRZYLEI128F14590C7,"['confrontational', 'alternative indie rock', 'road trip', 'pop rock', 'earnest', 'cynical sarcastic', 'drinking', 'manic', 'brooding', 'wry', 'hanging out', 'alternative pop rock', 'angst ridden', 'intimate', 'reflective', 'raucous', 'alternative rock', 'rock', 'fiery', 'hard rock', 'southern rock']"
1904,TRFNULN128F9309E1C,"['solitude', 'detached', 'electronic', 'laid back mellow', 'trippy', 'reflection', 'introspection', 'hypnotic', 'melancholy', 'techno', 'electronica', 'brooding', 'idm', 'literate', 'ambient techno', 'background music', 'intimate', 'ambient', 'late night', 'elegant', 'restrained', 'nocturnal', 'eerie', 'pastoral', 'cerebral']"
